win_idx,label,acc_v,acc_m,acc_u,acc_fused,P_v,P_m,P_u,brightness,multipath_p,emi,w_v,w_m,w_u
69,1,1.0,1.0,0.4666666666666667,1.0,1.0,0.7844095221284625,0.5407502275946036,0.37496983408748114,0.5,20,0.9324248036740619,0.0066928509242848554,0.3775406687981454
70,1,1.0,1.0,0.6333333333333333,1.0,0.999998,0.7844046735494614,0.648010273194647,0.24017046735099473,0.5,20,0.6462410917582152,0.0066928509242848554,0.3775406687981454
71,1,1.0,1.0,0.5333333333333333,1.0,1.0,0.7844058761755394,0.573506869430521,0.3811609859738202,0.5,20,0.9380464634991541,0.0066928509242848554,0.3775406687981454
72,1,1.0,1.0,0.55,1.0,1.0,0.7844077661920306,0.6139427051098495,0.7446968273922195,0.5,20,0.99971718999915,0.0066928509242848554,0.3775406687981454
73,1,1.0,1.0,0.5333333333333333,1.0,1.0,0.7844078654441818,0.5941604178559904,0.5204046915569881,0.5,20,0.9918864278035081,0.0066928509242848554,0.3775406687981454
74,1,1.0,1.0,0.5,1.0,0.9999999,0.7844078558416681,0.5696605163488613,0.3001561923914865,0.5,20,0.817923649350323,0.0066928509242848554,0.3775406687981454
75,1,1.0,1.0,0.55,1.0,1.0,0.7844078751998571,0.5985831546355166,0.415765393876849,0.5,20,0.9621842729328356,0.0066928509242848554,0.3775406687981454
76,1,1.0,1.0,0.43333333333333335,1.0,0.9999968,0.7844105853258269,0.5089446259617196,0.3247471398650711,0.5,20,0.8665978869854336,0.0066928509242848554,0.3775406687981454
77,1,1.0,1.0,0.5166666666666667,1.0,1.0,0.78440787625545,0.5686896469664492,0.6040383813099708,0.5,20,0.9976723731729266,0.0066928509242848554,0.3775406687981454
78,1,1.0,1.0,0.6,1.0,1.0,0.7844078772724769,0.6288596574801463,0.42912660256410257,0.5,20,0.9688380310062223,0.0066928509242848554,0.3775406687981454
79,1,1.0,1.0,0.4666666666666667,1.0,1.0,0.7844078822941871,0.5369046831517934,0.6249312890742776,0.5,20,0.9982975267975314,0.0066928509242848554,0.3775406687981454
80,1,1.0,1.0,0.65,1.0,1.0,0.7844111835883715,0.6578548266968197,0.5512575040465507,0.5,20,0.9948769166889357,0.0066928509242848554,0.3775406687981454
81,1,1.0,1.0,0.6166666666666667,1.0,0.9999999,0.7844078762833433,0.6395555281040486,0.491536120621088,0.5,20,0.9875442852670132,0.0066928509242848554,0.3775406687981454
82,1,1.0,1.0,0.48333333333333334,1.0,0.9995952,0.7844078763941529,0.5336259384014764,0.7004763487315829,0.5,20,0.9994511548567283,0.0066928509242848554,0.3775406687981454
83,1,1.0,1.0,0.65,1.0,1.0,0.7844078762861063,0.6498545146548316,0.6295301578034026,0.5,20,0.9984108290313476,0.0066928509242848554,0.3775406687981454
